-2.85516037993102
0.0,0.0
0.0004625521698817488,0.005
0.0018472506698817628,0.01
0.0041452674900615966,0.015
0.007342041575479482,0.02
0.011417503448302488,0.025
0.016346382164928813,0.03
0.022098587384823617,0.035
0.028639657665552685,0.04
0.03593126471462809,0.045
0.043931762261174824,0.05
0.0525967674845541,0.055
0.061879762565268406,0.06
0.07173270390485284,0.065
0.08210662688249974,0.07
0.09295223465176257,0.075
0.10422046039573554,0.08
0.11586299361042961,0.085
0.12783276232461474,0.09
0.14008436463757493,0.095
0.15257444451022173,0.1
0.16526200832703852,0.105
0.17810868030662436,0.11
0.19107889633216027,0.115
0.20414003716104484,0.12
0.21726250322341684,0.125
0.23041973430816218,0.13
0.24358817834592825,0.135
0.2567472142229502,0.14
0.2698790340955194,0.145
0.2829684910274701,0.15
0.2960029179522991,0.155
0.3089719239819629,0.16
0.3218671739637794,0.165
0.3346821569450386,0.17
0.3474119488628573,0.17500000000000002
0.36005297435560013,0.18
0.3726027721123044,0.185
0.38505976765719196,0.19
0.3974230569249956,0.195
0.40969220343488255,0.2
0.42186705132941094,0.20500000000000002
0.43394755602114216,0.21
0.4459336336919981,0.215
0.45782503042587613,0.22
0.46962121132827583,0.225
0.4813212696009624,0.23
0.49292385519686727,0.23500000000000001
0.5044271223812324,0.24
0.5158286952692559,0.245
0.5271256501973106,0.25
0.5383145136127584,0.255
0.549391274034581,0.26
0.5603514065413976,0.265
0.5711899081824752,0.27
0.5819013426785594,0.275
0.5924798927799823,0.28
0.6029194186767759,0.28500000000000003
0.6132135209064873,0.29
0.6233556062770975,0.295
0.6333389554118456,0.3
0.643156790626842,0.305
0.6528023429680643,0.31
0.6622689173586841,0.315
0.6715499549378052,0.32
0.68063909180478,0.325
0.6895302135167545,0.33
0.6982175048185265,0.335
0.7066954942110475,0.34
0.7149590930860265,0.34500000000000003
0.7230036292675122,0.35000000000000003
0.7308248749057081,0.355
0.7384190687625948,0.36
0.7457829330125171,0.365
0.7529136847532996,0.37
0.7598090424845514,0.375
0.766467227859737,0.38
0.7728869630576497,0.385
0.7790674641476476,0.39
0.7850084308421175,0.395
0.7907100330399005,0.4
0.7961728945667466,0.405
0.8013980745142522,0.41000000000000003
0.8063870465681146,0.41500000000000004
0.8111416767009185,0.42
0.8156641995850102,0.425
0.8199571940582214,0.43
0.8240235579501156,0.435
0.8278664825498646,0.44
