EAM forces, DFT forces 
0.2405116349618504,0.37458947
1.0191821732977788,0.96411162
0.14900303811736215,0.24862453
1.0146645581089337,0.86368456
-0.9645711069861281,-1.19827328
2.7406598045239345,2.77020463
0.521206558850835,0.49052619
-1.207959863479326,-1.18997761
0.7401470158871444,0.79806867
-0.24307828913808266,-0.1521049
-1.1302698987080004,-1.02843362
0.45808125633445335,0.4568057
-0.6643819133832416,-0.40724001
-0.3735879180808042,-0.49929551
-0.7916932012443594,-0.81412404
1.8668711853776683,1.88079605
-0.9025790371981048,-0.73465603
-0.45087434300631707,-0.62298402
0.21865498827585494,0.1681068
1.1571723070226096,1.11678514
1.527517562814231,1.19760582
-0.21165544526587565,-0.20520911
0.8017606910995391,0.75725818
-0.36980741524386634,-0.34143298
0.7202058306891922,0.61414443
-2.186584171780535,-2.07367952
-0.04265665086934681,-0.03039331
-0.12334575889969213,-0.03115451
-0.056223922141489434,-0.00290184
-0.6939302142913958,-0.70225123
0.7560461653959287,0.91573153
0.006394832850391138,0.1069246
0.40201273472776605,0.50277934
-1.3895501192331563,-1.31018592
0.35439078267935087,0.27143207
-0.64559593705218,-0.67451753
-0.18796189004432354,-0.25442196
1.5524431078805419,1.61509115
-1.178771457483415,-1.01792978
-0.095046550082723,-0.13299135
-0.7269485666503523,-0.59910688
1.4554602646710852,1.52572102
0.7860124471336146,0.76250234
-0.6107027456184008,-0.68936576
-0.15698667451067808,-0.25011531
1.5939528535217897,1.59989484
-0.990585994896766,-1.01410532
0.21995765036146603,0.25959546
-0.9043032238058831,-0.85407989
0.7387098568541771,0.75608674
0.7749481918503601,0.88401787
0.2753604410879399,0.372961
0.46824754238793,0.42240284
0.015121758234298321,0.06850109
-0.5016558353463154,-0.50263086
-1.392025918122284,-1.19117366
-0.8537510528893006,-0.76904419
-1.5056086028853635,-1.52955197
1.163484953960858,1.09319563
0.9567582103023551,0.85003004
-1.4379981647663638,-1.30145702
0.3998338549139949,0.27607647
-1.0455715405124686,-1.1398198
-0.7974533684286591,-0.86942157
-0.8332232802419745,-0.9006491
-0.6301232907297454,-0.82458546
0.5990419659806514,0.52123882
0.905697552682349,0.83936992
0.9404089365698004,0.84753059
0.35665151807439843,0.37687881
-0.8153606180698207,-0.67021276
0.38797527717688185,0.3400488
0.21604865977878696,0.15605193
-0.07286409092280843,-0.05515279
2.414199043031133,2.37291429
2.6345838384675084,2.59138079
-0.8667795380081311,-0.82644922
-0.9124499356952613,-0.96938121
-2.2571999319509675,-2.13222417
0.38248389295749696,0.33263877
1.4463330135606653,1.54120566
1.194030782104542,1.07187242
0.37578210607978224,0.34176791
0.7146947862256107,0.6634726
0.6190374917096217,0.37629841
1.7259584821800096,1.87217939
0.7174820651776151,0.90165252
-1.3763549144096552,-1.30893785
-0.1422753791491522,-0.09698174
-0.38301612950923225,-0.36686941
0.7283406192093101,0.90354766
0.11220005542967422,0.10591981
-1.0284181153699354,-1.00323632
-1.1823194248398663,-0.96327411
-1.0653994576342463,-1.04444788
0.45652303287175405,0.52163926
0.9327998880467678,0.95526722
0.14504412481248255,-0.07320856
0.2885052657184126,0.05958495
0.7825964344699767,0.6509675
-0.8572256601437801,-0.90948001
-1.340491594131856,-1.28056733
0.3586336991219736,0.18208304
-0.5618559108051101,-0.62269198
-1.8376701572973002,-1.85672089
0.10674824815546247,0.02557392
-1.1284269280618913,-1.01101523
-2.0256881172667427,-2.09407169
0.13654037430692334,0.22301662
0.6374376664674632,0.72473356
-0.4638640005650939,-0.49650916
-1.4377856002938605,-1.4584612
-0.39158607982500726,-0.60097693
-0.20895659250349738,-0.13229672
1.0765620333959542,0.89310555
-0.7811913488310404,-0.75586923
0.8316549777661735,0.84506988
-2.4650453601026885,-2.42342602
-0.47937143783532715,-0.34769409
0.44915895771136716,0.45109971
0.24958698422845502,0.4471586
-0.43492863478143123,-0.47014846
-0.6019220243966887,-0.53840808
-0.8646045252376953,-0.82860648
0.7201422377599641,0.84676071
-0.5245777317261063,-0.61254585
-0.4005141072471378,-0.37167839
-0.45146804452916456,-0.22764452
1.7408050993720026,1.57225604
0.48298469372642483,0.5478722
0.4252849119721228,0.29045158
-1.2552607220384584,-1.34521686
0.07537505243989064,0.03706573
0.6015195511098076,0.50104909
1.217775519846239,1.2249635
0.3356282119419969,0.36995998
-0.21016981799609782,-0.20840611
-0.7335100067446751,-0.84688726
0.029917246698060056,-0.09468549
-0.2107078375678668,-0.29150048
-0.26805393112964493,0.03111265
1.1762737008170898,1.22750709
1.091108772837956,1.03510643
0.31058995889770413,0.5238955
0.30631128954087544,0.12871547
1.333874782456599,1.32042257
0.46705928374146966,0.52865881
1.349658869038383,1.39159348
1.2607238588308318,1.32800478
0.4905625123113459,0.66976604
0.9545049693945107,0.94307875
0.24061944812881725,0.06379831
0.8699237297222219,0.88010009
0.5513436786888564,0.43992352
0.4347464215583175,0.54357123
0.38886179354244194,0.39939561
-0.9118544581642101,-1.09875803
-0.20171574946121545,-0.20822642
0.3514789145153944,0.4173004
-1.1252113374174948,-1.06182599
0.6023013886106626,0.70510146
0.49785747740440683,0.47483756
-0.705064673775509,-0.59897853
0.42437300248567544,0.26930254
-0.32242302351671454,-0.38976928
-2.609952910833687,-2.45864259
-0.701627451107092,-0.65094694
-0.2960420603355556,-0.37739389
0.6373305761874379,0.47778028
-0.9057509404753258,-0.90300845
-0.5488140109236005,-0.57527071
-1.526490308408551,-1.59876866
1.757075829227108,1.68614028
-2.1709317671949484,-2.06209041
-0.48966247893046283,-0.30883532
-1.43801390775331,-1.47694761
1.4864723619985631,1.46805951
-1.7243960930180093,-1.73620699
1.5096405506490032,1.43078632
0.6263585043451068,0.67652919
0.931372859218386,0.82851971
-1.274391955136472,-1.21789178
-0.02368587813112156,-0.15545865
-1.9925167317724648,-1.93765156
-1.5797064469149904,-1.48765368
0.5584708005756052,0.50368859
1.710494870935042,1.58661584
-0.6887867855614261,-0.70103116
0.5001343941203528,0.45312898
1.6719997269146636,1.45567667
-0.35564432068649127,-0.21516803
0.9466793307548877,1.06991796
-0.11932277879536163,-0.01526459
0.223192792065969,0.33273759
0.8268046301779433,0.73962
-0.45158022226548084,-0.46088686
-0.2882636939995275,-0.40160524
0.3054085044190297,0.09330289
-0.7317944426048014,-0.75854484
1.1984784250257619,1.24477583
-0.7705508817865996,-0.6391099
0.4121260612387379,0.37227594
0.7820564294408471,0.7914944
-0.2998035377732112,-0.31207886
-0.9311441715894938,-0.75084345
1.196758011501955,1.16096625
-0.12591072461661312,-0.09298285
0.03437206081139051,-0.12421425
-1.5685559438455756,-1.39883344
1.9540426224962386,1.9295739
1.0457149353963404,1.03026717
-1.0116444991141642,-0.96801925
0.8273047357318104,0.82249038
-1.9767155376789343,-2.05485324
0.6573911094643777,0.72510434
0.6055586716862595,0.69305065
-1.6639527073663636,-1.61729604
-0.02836789056858674,-0.05444906
0.5165724690733368,0.63008355
0.5686411007508154,0.6405907
-0.7576658816255628,-0.75191113
-0.5317723875414545,-0.57072942
0.08700431161869723,0.21791115
-0.12965529234841758,-0.08663441
-0.1419359239022315,-0.18203418
-0.29265035735670397,-0.26704188
-0.0760597505799051,-0.07916004
0.16155786182883125,0.21175163
1.1938431859612824,1.23227025
-0.3684370574006127,-0.32091578
0.3049393078153233,0.31638594
-0.5459808383145411,-0.59206882
-0.0306224441771658,0.01860311
0.3822571088041893,0.33359278
-0.3307923547221912,-0.33076283
0.2001104421723409,0.28719326
-0.3479876615471388,-0.3473896
0.3226497680061696,0.34402667
0.5987568782991514,0.6314639
-1.2809486213095214,-1.40606765
0.37129738836385817,0.40331753
-0.10867009444639915,-0.02226019
-0.4326772630652726,-0.44400538
1.0364395560933366,0.99699513
0.6539050283968384,0.60130536
-0.3155368988749748,-0.36855554
0.25346376386399666,0.34577805
1.3363130060167798,1.42790044
-0.6237834198831161,-0.64800453
-0.34897337951638635,-0.40102148
-0.4343738219459408,-0.5295082
-0.24535909568041175,-0.33750602
0.09594852489111177,0.06609297
0.6215796038297513,0.53763352
-0.5240847587751696,-0.56458139
-0.03542387375092935,-0.1600406
0.2802545176108837,0.35386449
0.11073984221475175,0.08902994
-0.058229958673757735,-0.09245512
-0.0749531606715113,-0.09837495
0.2593742653542883,0.31357405
1.0664818054802665,1.06337256
-0.12563504098179518,-0.08501794
-0.386907236383344,-0.33554723
-0.38247765395226546,-0.34667731
-0.7687774407706933,-0.79204636
1.2294343019377043,1.25433318
0.057412902017275155,0.03261513
-0.4267996805148655,-0.52800374
0.458839079411862,0.44834711
-0.20927600424457501,-0.25451949
0.23032275085207113,0.33644492
-0.27826265316863646,-0.32958223
0.260736328426909,0.21558061
-0.052365904277260594,-0.03634918
0.2631998512876988,0.34199723
0.1372519424167024,0.04085118
-0.36313022378348725,-0.39099266
-0.6465540923619573,-0.67813667
0.8269154184677507,0.75107368
-0.3744239313758939,-0.36569686
-0.21667678484529146,-0.2261354
0.09238851997340687,0.14215596
-0.4045673979350809,-0.47398585
-0.05060269743347956,-0.02914746
-0.35736193340552136,-0.33375404
-0.604636790054833,-0.631103
-0.3835456931019664,-0.4507675
-0.21548634052489196,-0.17833496
1.0393356986784736,1.10015571
-0.08968889355511607,0.0159768
0.27347516478342077,0.25878716
-0.652970891124363,-0.6548809
-0.3905756210115269,-0.37396489
-0.4707592129210924,-0.49700859
0.685853443449737,0.71888076
-0.49915496727997966,-0.48907864
0.0825893131453099,0.08437798
0.030564681029889115,0.03407727
0.2117125147298871,0.18521935
-0.058875856932074117,-0.14988785
0.17358634531277203,0.15019474
-0.07242465925341397,-0.19648184
0.9813291320809698,0.96331009
-0.37086285782690026,-0.33229424
0.0892628274151202,0.08043248
0.10557442922654017,0.0069625
-0.7950035624647596,-0.86658832
0.6239325907970257,0.70658623
0.6596927876355777,0.64821043
-1.1290991724343464,-1.2045917
-0.5634229123184505,-0.47127264
1.1472278501192736,1.20110085
-0.13031547065965401,-0.03528436
-0.9318842896661663,-0.79069821
0.43499648705010785,0.47149038
0.10194113944073903,0.10908221
0.08458243608392874,0.07685102
-1.194126125161482,-1.23657192
0.1302995403016566,0.03282358
-0.199985568834255,-0.21566276
-0.4095711043552573,-0.35537787
0.28242445153743284,0.37345999
0.041790947764175294,0.07298765
0.7502981971643201,0.81955434
0.33368215204026963,0.19955702
-0.7218179079286168,-0.62280855
-0.7823923233662957,-0.78762366
0.1399480429626267,0.0831493
-1.4285033839660015,-1.59257012
-0.1543571115229185,-0.14716847
1.3452367051236356,1.36029215
-0.22708948706974494,-0.29054856
0.18791216306808048,0.1923616
-0.7625969481690373,-0.74798055
0.4935298268941657,0.4704762
0.9957572903144609,0.97366963
-0.6857388279608457,-0.76451959
-0.668246555259045,-0.63801014
-0.24107465486205518,-0.1240547
0.6145408849154356,0.6728309
-0.12497156626949134,-0.03019065
0.0001779448030880034,0.0960191
0.40895047148300323,0.25371927
0.8118111106740299,0.78097023
-1.434875486128004,-1.47457945
-0.3163137534985629,-0.41090593
0.5860797924466408,0.66631624
-0.31138274861942256,-0.47842741
-0.15757727474844327,-0.21416618
-0.6055185148304463,-0.5913722
0.1491448213724054,0.16527589
0.3635789440072604,0.35257879
0.11261922228114767,0.09298472
-0.6440190494600396,-0.72746592
0.5343442747796573,0.5206524
1.1257807706179541,1.18970904
0.19716836783610153,0.31576168
-0.07656167417897808,-0.05851436
-0.1480506616212444,-0.19554268
0.49698555089725416,0.43266178
0.5327863992177135,0.67688731
-0.44496959391917057,-0.52718941
-0.1622839531100831,-0.18631173
0.32673275184255735,0.2853662
0.3389704879189305,0.31553045
-1.1631244546158879,-1.20685247
0.134633180045855,0.20908174
-0.6110694501944588,-0.61333699
0.3767633932099664,0.45196726
-0.3299528553195818,-0.24927738
0.3227892910156173,0.30716303
-0.0392519560061818,-0.01456432
-0.1550449734573312,-0.12671765
0.47517800843698105,0.55309415
-0.3371229853355536,-0.23153348
0.09114371994786775,0.06546722
-0.8128177297570764,-0.76617945
0.05319286273765022,0.08696537
-0.7240365658872837,-0.89166774
0.10376805843546609,0.13845637
-0.4712560674259247,-0.5468585
0.19977191245220385,0.21236508
0.08047363425772716,0.06544589
0.19509414436884895,0.19133469
-0.05270911762027756,-0.05042935
0.8984392536543294,0.93400487
-0.6411525857611032,-0.56116921
0.5790820544392846,0.56453345
-0.13174000329804794,-0.18569461
-0.312594407276058,-0.28600436
1.1953677168894838,1.29205189
-0.3092299272586252,-0.25048862
0.2402340368138208,0.30819613
-0.79480894133705,-0.84434086
0.40531795071696963,0.38856494
-0.6412536481928093,-0.6881225
0.867043913498012,0.95533086
0.27161391125408524,0.29659869
-0.5917710161041139,-0.6908082
1.642869418973508,1.71794828
0.5619879586414623,0.52828187
-0.24595997194200242,-0.2250125
0.3800950238572305,0.45705592
-0.39666588270767295,-0.34093356
0.9880293977396568,1.06985672
-0.5413224370541979,-0.4795196
0.8171098355951275,0.83784105
0.3480609740345999,0.4538167
-0.6221127654260845,-0.58087024
-0.42368946679300046,-0.54431851
0.05154059972311717,0.0862555
0.5015368830895344,0.48521624
0.27237458118464797,0.2429745
-0.16469280813235762,-0.2459634
-0.7477596262824174,-0.86346047
-0.03362314286869724,-0.02874448
-0.7218747047369963,-0.83353908
-0.14045103700888367,-0.15853553
0.7112712645071702,0.68697195
-0.4058157655242144,-0.49438628
-0.3084672404580589,-0.31792802
0.7590266753435956,0.72758634
0.5763463458149227,0.68148595
-1.2483631707254286,-1.35443829
-0.3337819617628366,-0.43697176
0.19070709996581572,0.18434815
0.7545974824596056,0.85947089
-0.7998746078573201,-0.89200895
1.560419008768738,1.66206003
-0.34296681697909076,-0.2792205
-0.7152031670229876,-0.82875646
-0.45003027829081826,-0.45614363
0.4919975975798224,0.57656892
0.8153514428931536,0.72884865
-0.088017474486293,-0.09864957
0.14275890827597593,0.13153896
0.15656903196880514,0.20912107
0.21954373413503503,0.17336057
-1.0758952438050056,-1.10938997
0.3716039609872373,0.28695008
0.3164051336242562,0.27336742
1.5427906231642516,1.44533785
-0.5663960046861289,-0.47745397
-0.1928780640744695,-0.33200927
0.7043882500899854,0.71750024
-0.4634412049192153,-0.47917627
0.3214759364717446,0.35425029
-0.2417891032495228,-0.23775816
-0.4994167537101815,-0.51440239
0.44598522620398895,0.52958887
-0.3128022814233899,-0.29610657
-0.7017634072664659,-0.77843224
-0.5752044705767334,-0.5468101
-0.24061566379424082,-0.28069867
-0.06179089115014452,-0.062736
0.18443252166715884,0.29417938
-0.7601115355066487,-0.71997177
0.1363261823268601,0.12628445
-0.7166726144617951,-0.60126107
0.10116152717977557,0.04545233
0.00034479206281499953,-0.04830556
0.33467799905192774,0.4228162
-0.13836262211629222,-0.08145918
1.682730671722181,1.75313658
1.1191106879127295,1.23486229
-0.12391363172422841,-0.16359049
-0.1999755515063707,-0.24839211
0.18309973780778993,0.14503096
-0.7979730336306992,-0.85091052
0.17187947272465784,0.1967457
-0.7283701449926113,-0.66388016
0.15931729975571413,0.16329976
0.16764965988201516,0.23009603
0.002124676451432591,-0.05532584
0.02082238055555857,0.05700761
-0.09252950649791615,-0.087582
0.24113855717959218,0.21400967
0.08951487758139018,0.03654616
-0.1628110045555467,-0.11270603
-0.5244013107377699,-0.55679723
-0.18920372718950187,-0.17393946
-0.009567821218138909,0.07294107
0.35998831239792056,0.45337976
0.18081688609172958,0.22414179
-0.8827179520503464,-0.91996881
-0.5840786294917703,-0.53068084
-0.6661074854510532,-0.69845428
0.6523956054527911,0.64613795
0.5192997958054285,0.53765923
-0.9957027013505991,-0.94467769
-0.35446396409550024,-0.29219414
0.6846311661692128,0.73611519
0.16407121591696666,0.18880781
0.0437216032347651,-0.04800601
0.03018215138118371,0.0439089
0.1117222889432321,0.05092807
0.13804813195392487,0.15893001
-1.1629654595938794,-1.22407197
-0.11021685080960941,-0.04070878
0.1395406599360344,0.14022809
-0.5457480415381406,-0.57104834
1.0482349813288099,1.11391122
-0.16814920629395788,-0.2688261
-0.09099726720275272,-0.18928595
0.3133801692363256,0.34368105
0.6812595764682151,0.78231122
0.05031541369621399,0.15712009
1.3068486486000166,1.38310274
0.26988957422023135,0.30895708
-0.18846425218683605,-0.24345419
-1.1621274249728193,-1.20700762
0.47630794593925796,0.36524568
-0.5392451836343735,-0.6288998
-0.3616433130139133,-0.40463981
0.22921713120214648,0.31113879
0.17105977179138432,0.11408374
-0.31336351800708184,-0.20521916
-0.03892667009865124,-0.00723337
0.4028559531053111,0.49622591
0.7480380986220952,0.72492158
0.01702097917776868,-0.01263982
-1.096778163423068,-1.17209938
-0.14752465714207308,-0.16279703
0.4087215261737695,0.38191585
-2.0453485891470412e-05,-0.05726704
-0.9899466873259566,-0.97011806
-0.6981079307618958,-0.79359052
1.056498362687089,1.04894789
0.10999541756046374,0.08510789
1.2543811438497368,1.38368189
0.17028147378628924,0.25771067
-0.6917857401681009,-0.65637736
-0.71986458755179,-0.72712369
0.29978997786966505,0.21828707
-0.2198727706368668,-0.3231773
0.037227979016826625,-0.01683063
0.8422731511255848,0.85636522
0.554382837853769,0.47853059
0.004364318317648622,0.03101969
0.5783094035125909,0.63603195
-1.493552966534198,-1.60558916
-0.0014961841097791738,0.17458618
-0.43358695807761166,-0.35555579
0.11382999728853196,0.26832722
0.14735340113287618,0.28779557
-0.32117676566263875,-0.32189118
0.39482982022230223,0.3263106
-0.2670237583430252,-0.40537433
-0.7107018889828016,-0.58493542
0.1802984285012297,0.15252563
-0.42681589532114167,-0.3389059
0.13881748291913718,0.10571677
-0.3145298911897567,-0.4840564
-0.15732654646037653,-0.35389019
-0.226694076175739,-0.45040829
0.021116188976521455,-0.15575348
0.7104253794704543,0.59738786
0.34492699437697893,0.20173822
-0.07820041949553057,-0.16391571
-0.37738193291772093,-0.46753314
-0.6687627872271051,-0.58816288
0.14796428512942003,0.0338022
0.07933247146516437,0.05914251
0.20773643592091356,0.20826413
-0.218965226914387,-0.16264796
0.18597750549844205,0.08120314
0.1930784380492418,0.17966021
0.30083742672128744,0.41289392
-0.005769291366455497,-0.10680963
0.14908043814058164,0.21498538
-0.7504481563484946,-0.74577277
-0.46352038392342626,-0.33257945
0.4747787456471536,0.57900596
-0.0063682811059062455,-0.04553715
-0.030701445737913544,-0.07837698
0.2276723108488221,0.20668671
-0.5202093694942137,-0.38998402
-0.11755773311916558,-0.21640405
0.10800299212524496,0.10835247
-0.0378678361637514,0.02327753
-0.406648631628868,-0.45313422
-0.1593682018195654,-0.34215686
0.0665715478675643,0.06645115
-0.3468409959211103,-0.3094879
0.4839542784546282,0.65009376
0.9617844683717501,1.07315857
-0.13473745313211655,-0.0814252
0.2604391678875564,0.30277634
-0.10680775406250174,-0.09055568
-0.019903140068772862,0.09216652
-0.2873746345570156,-0.34519504
0.3112061619711164,0.36850109
0.14636664976604513,0.05516418
-0.003025280808520558,-0.07574907
0.5301247450621186,0.54189783
0.4330671759783906,0.55327378
0.4213567580535076,0.53730822
-0.8122009965959055,-0.90561747
-0.14481269514724587,0.08474239
-0.7534703449448668,-0.92761996
0.1379804591636661,0.1352571
-0.5886245180827917,-0.57183826
0.11920921601798279,0.06537771
0.5407910462262211,0.65350586
0.2034765847425428,0.2090549
-0.050959925963978595,-0.02116906
0.4644384573310427,0.50724674
0.3638702016738122,0.448518
0.5870191689968324,0.67528007
0.06721638940075032,0.11235554
0.18952471360408008,0.14566619
-0.15875963290466988,-0.26314479
-0.08503971654944237,0.1723024
-0.1914758947713568,-0.33231768
0.227295217260701,0.21287513
-0.26502600919766073,-0.35727423
0.68210197897551,0.63952108
0.13961963320257426,0.17712625
0.0802328691294943,0.22122634
0.3308978403640029,0.14839999
-0.26877301905646156,-0.26932943
-0.03475076639275124,-0.04962004
-0.13525514103738487,-0.03768069
-0.46932461004992987,-0.33662207
0.08200017721539384,0.07114542
0.38194996237690315,0.55628638
-0.11780628149259331,-0.29399042
-0.162746069960812,-0.09669077
-0.1914351123718744,-0.12641998
-0.31001617217705035,-0.2555599
-0.13181730072695355,0.00499979
-0.026724122887368543,0.05257993
0.6016625496556636,0.64999727
0.06905066530035371,0.04106923
0.8964727952124069,0.81086008
0.03553090920897121,0.00602289
-0.06091754413629516,0.00242941
-1.1303854219681417,-1.22385297
-0.5493494081578074,-0.67330906
0.9406332456719956,0.93184222
0.1404956711971196,0.19399798
0.04710739370235281,-0.10574572
-0.24432158337299284,-0.35484537
-0.034507115247536996,0.062529
-0.37969438296252844,-0.59791292
0.07102647585013344,-0.09203126
-0.99387014890412,-0.96654248
0.08946027003107075,0.11213468
0.6618812678373714,0.74332841
-0.028760952068128905,0.13126883
-0.26665278875091275,-0.29096963
0.3960407272414578,0.39322909
0.27622809923889335,0.2325423
-0.1878191111430233,-0.11650567
0.4808956692507693,0.63372609
0.002179632212548784,-0.1298924
-0.20807534400693478,-0.42908697
0.3635237405683252,0.29383289
0.5098149166778081,0.34522434
-0.5054920891551142,-0.35157894
0.8492903463863207,1.07221808
0.20481447755429405,0.08567226
-0.39708871056324513,-0.51182656
0.1129670565580581,0.20557784
0.15535539912621898,0.23468791
0.0007576763739929825,-0.04744882
0.0021988442698304576,-0.00790935
-0.05831219432075317,0.0199296
0.056408883931390506,0.13220713
0.11751239802601213,0.04371599
0.060043432068627375,0.17703188
-0.617589964309275,-0.44259063
0.3923767708465187,0.59419576
0.034655517161547786,-0.01376369
-0.5057574525057422,-0.59075334
-0.07233484059759261,-0.21575202
0.34014004096029027,0.46546083
-0.5168653851562939,-0.45007618
-0.23951358647360987,-0.14451596
0.7642271745037288,0.62995896
-0.5246437548412658,-0.61917355
-0.06782140301757912,-0.22124793
-0.019504824071480076,-0.14785229
-0.788561344815803,-0.73123405
0.20500196665786913,0.32336064
0.6810480854934359,0.93013582
-0.059043201807821764,-0.07750975
-0.34504991431084514,-0.36368157
-0.5405479265925022,-0.5284224
0.6436655912438606,0.69611551
0.21816353299303126,0.22832186
-0.004916159808400511,-0.11255329
-0.9328093804716003,-0.99798695
-0.7779262266596945,-0.72443743
-0.25541794610909807,-0.13343234
0.07022703566484341,0.08504106
-0.2244185257222857,-0.30083907
0.23309517248225534,0.1246754
0.7247697119756434,0.84103166
-0.06903358744867448,-0.05027746
-0.04204874246178404,-0.18933752
0.5663849503668147,0.52712075
-0.8131699364485653,-0.71140855
-0.08077663702205044,-0.17152388
-0.06830494816641972,-0.05841479
-0.3172628519824643,-0.30924303
-0.3266217897300156,-0.10306152
-0.3624098296177005,-0.3912319
0.828797282029057,0.54638877
-0.25068509010608886,-0.26544378
-0.7132298443408566,-0.67295554
0.005683160784569131,0.13446357
0.17498385369625222,0.24538923
0.5020827232852207,0.41995382
-0.4049754976355325,-0.51310854
-0.20788955149123406,-0.2601366
-0.38417037517727637,-0.45024315
-0.42682791585559665,-0.33671531
-0.12664567485243275,-0.0049649
0.17684308600500176,0.11027008
0.06192181834721544,0.15416839
1.160124908850777,1.35523527
-0.23240331512015983,-0.33833452
-0.7039096557863388,-0.73223157
0.5084705047568912,0.56885221
0.09760862922742287,-0.06800789
-0.042808391522486916,0.05897392
-0.09923659153900438,0.07255803
0.04808167520766665,0.12379962
0.5707624043733301,0.42268159
-0.7466999971738361,-0.89394126
0.4742033265761187,0.69140253
-0.3751708213924644,-0.43478014
0.5722445848476477,0.69876866
-1.2000643817604617,-1.34490108
0.4883959524758556,0.36191711
0.054679030417661145,0.058669
0.4346723166956077,0.34455039
-0.25973871667971504,-0.2240688
0.1201306908923051,-0.03444717
0.44017850497979205,0.42273392
0.3852635818486,0.37775744
0.5363286741369349,0.4891161
0.2475607595101755,0.16888772
-0.006246002976717319,-0.13810309
-0.008610461689839609,0.08285767
-0.1877616487353519,-0.21534702
0.3112387829832269,0.4065384
-0.7233749058063091,-0.646762
0.8571452687574524,1.03824703
-0.4376868680788266,-0.58192981
0.04377675011357486,0.01390789
-0.022562399039956202,-0.01306629
0.2877619319226184,0.37199327
-0.15918915037392609,-0.02297654
-0.03757587480733804,-0.06834486
0.13128742954305986,-0.2404058
-0.7782968593002969,-0.79418689
0.07633811260127499,0.08033537
-0.8431720642781269,-0.79873364
-0.3604576364319622,-0.34647487
0.1664704824795512,0.18880998
0.1436564388652555,0.19417215
-0.014131327044160027,0.22410727
-0.11505248717687042,-0.0960087
-0.12360774205250825,-0.28768251
0.13958616105086014,0.07204317
0.21555835852936212,0.0141728
0.46669461297540976,0.46000416
-0.025928373779122587,-0.02989682
0.21891994105421134,0.24957439
