# Al - bcc - alat0: 3.26
# col 1 : volume [angstrom]
# col 2 : calculated potential energy [eV/atom]
# col 3 : scale factor

 17.738740   -1.127516    0.800000
 20.862486   -2.394504    0.844444
 24.332976   -3.128171    0.888889
 28.168462   -3.494997    0.933333
 32.387191   -3.623997    0.977778
 37.007415   -3.612323    1.022222
 42.047383   -3.499376    1.066667
 47.525344   -3.323144    1.111111
 53.459549   -3.120757    1.155556
 59.868247   -2.908615    1.200000
