# Al - fcc - alat0: 4.049
# col 1 : volume [angstrom]
# col 2 : calculated potential energy [eV/atom]
# col 3 : scale factor

 33.987036   -0.704964    0.800000
 39.972064   -2.203052    0.844444
 46.621449   -3.083791    0.888889
 53.970154   -3.541399    0.933333
 62.053148   -3.717225    0.977778
 70.905396   -3.716135    1.022222
 80.561863   -3.603915    1.066667
 91.057517   -3.428436    1.111111
102.427322   -3.218894    1.155556
114.706246   -2.996691    1.200000
