# Al - sc - alat0: 2.73
# col 1 : volume [angstrom]
# col 2 : calculated potential energy [eV/atom]
# col 3 : scale factor

 10.417366   -0.843504    0.800000
 12.251836   -2.083922    0.844444
 14.289939   -2.823976    0.888889
 16.542391   -3.215609    0.933333
 19.019909   -3.367449    0.977778
 21.733211   -3.358231    1.022222
 24.693015   -3.244970    1.066667
 27.910037   -3.070489    1.111111
 31.394996   -2.872383    1.155556
 35.158609   -2.668159    1.200000
