# Al - diamond - alat0: 6.06
# col 1 : volume [angstrom]
# col 2 : calculated potential energy [eV/atom]
# col 3 : scale factor

113.943048   -0.798199    0.800000
134.008122   -1.852946    0.844444
156.300478   -2.492435    0.888889
180.937340   -2.837105    0.933333
208.035936   -2.975094    0.977778
237.713489   -2.972103    1.022222
270.087225   -2.877268    1.066667
305.274370   -2.727661    1.111111
343.392149   -2.549568    1.155556
384.557788   -2.362487    1.200000
